WKT,name,description
"POLYGON ((106.7339995 -6.1182982, 106.7278197 -6.1415106, 106.7305663 -6.1886152, 106.7607787 -6.2459542, 106.7669585 -6.2725737, 106.7779448 -6.2916843, 106.8129637 -6.2916843, 106.8383696 -6.3026044, 106.8816283 -6.3053343, 106.9221404 -6.3128417, 106.9585326 -6.2903193, 106.9550993 -6.2480019, 106.9386199 -6.1456069, 106.9193938 -6.1107881, 106.8933012 -6.1094226, 106.8884947 -6.1319527, 106.8582823 -6.1244428, 106.7909911 -6.1333181, 106.7738249 -6.1223946, 106.7339995 -6.1182982))",DKI JAKARTA,
